BillDate,BillNo,accode,Amount,name,crdays,AvgBal,NetTrans,NetAmount,duedate,overduedays,DueStatus,OverDueAgeing,o/sdays,O/sAgeing
2020-12-22,2003918 ,DR00014,10500.0,Comfort Systems                                             ,30,60587.5,4075.0,4075.0,2021-01-21,-22.0,Not Overdue,,8.0,0 to 30 days
2020-12-16,2003881 ,DR00014,27000.0,Comfort Systems                                             ,30,60587.5,4075.0,4075.0,2021-01-15,-16.0,Not Overdue,,14.0,0 to 30 days
2020-12-14,2003867 ,DR00014,1350.0,Comfort Systems                                             ,30,60587.5,4075.0,4075.0,2021-01-13,-14.0,Not Overdue,,16.0,0 to 30 days
2020-12-14,2003868 ,DR00014,210.0,Comfort Systems                                             ,30,60587.5,4075.0,4075.0,2021-01-13,-14.0,Not Overdue,,16.0,0 to 30 days
2020-12-14,2003869 ,DR00014,270.0,Comfort Systems                                             ,30,60587.5,4075.0,4075.0,2021-01-13,-14.0,Not Overdue,,16.0,0 to 30 days
2020-12-07,2003790 ,DR00014,8000.0,Comfort Systems                                             ,30,60587.5,4075.0,4075.0,2021-01-06,-7.0,Not Overdue,,23.0,0 to 30 days
2020-11-23,2003644 ,DR00014,9065.0,Comfort Systems                                             ,30,60587.5,4075.0,4075.0,2020-12-23,7.0,Overdue,0 to 30 days,37.0,30 to 60 days
2020-11-23,2003643 ,DR00014,6230.0,Comfort Systems                                             ,30,60587.5,4075.0,4075.0,2020-12-23,7.0,Overdue,0 to 30 days,37.0,30 to 60 days
2020-12-22,2003931 ,DR00022,900.0,Hauk Heating & Cooling                                      ,30,612.5,1225.0,1225.0,2021-01-21,-22.0,Not Overdue,,8.0,0 to 30 days
2020-12-22,2003932 ,DR00022,275.0,Hauk Heating & Cooling                                      ,30,612.5,1225.0,1225.0,2021-01-21,-22.0,Not Overdue,,8.0,0 to 30 days
2020-12-07,2003900 ,DR00022,50.0,Hauk Heating & Cooling                                      ,30,612.5,1225.0,1225.0,2021-01-06,-7.0,Not Overdue,,23.0,0 to 30 days
2020-12-22,2003941 ,DR00032,580.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-02-20,-52.0,Not Overdue,,8.0,0 to 30 days
2020-12-22,2003935 ,DR00032,220.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-02-20,-52.0,Not Overdue,,8.0,0 to 30 days
2020-12-22,2003942 ,DR00032,33277.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-02-20,-52.0,Not Overdue,,8.0,0 to 30 days
2020-12-22,2003940 ,DR00032,2050.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-02-20,-52.0,Not Overdue,,8.0,0 to 30 days
2020-12-22,2003939 ,DR00032,4500.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-02-20,-52.0,Not Overdue,,8.0,0 to 30 days
2020-12-22,2003938 ,DR00032,580.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-02-20,-52.0,Not Overdue,,8.0,0 to 30 days
2020-12-22,2003937 ,DR00032,35.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-02-20,-52.0,Not Overdue,,8.0,0 to 30 days
2020-12-22,2003936 ,DR00032,500.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-02-20,-52.0,Not Overdue,,8.0,0 to 30 days
2020-12-22,2003933 ,DR00032,225.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-02-20,-52.0,Not Overdue,,8.0,0 to 30 days
2020-12-22,2003934 ,DR00032,268.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-02-20,-52.0,Not Overdue,,8.0,0 to 30 days
2020-12-16,2003898 ,DR00032,450.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-02-14,-46.0,Not Overdue,,14.0,0 to 30 days
2020-12-16,2003895 ,DR00032,1620.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-02-14,-46.0,Not Overdue,,14.0,0 to 30 days
2020-12-16,2003891 ,DR00032,150.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-02-14,-46.0,Not Overdue,,14.0,0 to 30 days
2020-12-16,2003890 ,DR00032,5100.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-02-14,-46.0,Not Overdue,,14.0,0 to 30 days
2020-12-16,2003894 ,DR00032,7050.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-02-14,-46.0,Not Overdue,,14.0,0 to 30 days
2020-12-16,2003892 ,DR00032,400.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-02-14,-46.0,Not Overdue,,14.0,0 to 30 days
2020-12-16,2003899 ,DR00032,325.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-02-14,-46.0,Not Overdue,,14.0,0 to 30 days
2020-12-16,2003896 ,DR00032,800.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-02-14,-46.0,Not Overdue,,14.0,0 to 30 days
2020-12-16,2003897 ,DR00032,88.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-02-14,-46.0,Not Overdue,,14.0,0 to 30 days
2020-12-14,2003861 ,DR00032,5135.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-02-12,-44.0,Not Overdue,,16.0,0 to 30 days
2020-12-14,2003862 ,DR00032,600.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-02-12,-44.0,Not Overdue,,16.0,0 to 30 days
2020-12-14,2003864 ,DR00032,205.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-02-12,-44.0,Not Overdue,,16.0,0 to 30 days
2020-12-14,2003865 ,DR00032,100.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-02-12,-44.0,Not Overdue,,16.0,0 to 30 days
2020-12-14,2003848 ,DR00032,105.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-02-12,-44.0,Not Overdue,,16.0,0 to 30 days
2020-12-14,2003866 ,DR00032,1120.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-02-12,-44.0,Not Overdue,,16.0,0 to 30 days
2020-12-14,2003863 ,DR00032,115.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-02-12,-44.0,Not Overdue,,16.0,0 to 30 days
2020-12-14,2003849 ,DR00032,900.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-02-12,-44.0,Not Overdue,,16.0,0 to 30 days
2020-12-07,2003802 ,DR00032,3100.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-02-05,-37.0,Not Overdue,,23.0,0 to 30 days
2020-12-07,2003803 ,DR00032,825.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-02-05,-37.0,Not Overdue,,23.0,0 to 30 days
2020-12-07,2003804 ,DR00032,900.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-02-05,-37.0,Not Overdue,,23.0,0 to 30 days
2020-12-07,2003831 ,DR00032,1725.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-02-05,-37.0,Not Overdue,,23.0,0 to 30 days
2020-12-07,2003822 ,DR00032,225.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-02-05,-37.0,Not Overdue,,23.0,0 to 30 days
2020-12-07,2003820 ,DR00032,393.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-02-05,-37.0,Not Overdue,,23.0,0 to 30 days
2020-12-07,2003819 ,DR00032,1040.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-02-05,-37.0,Not Overdue,,23.0,0 to 30 days
2020-12-07,2003818 ,DR00032,800.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-02-05,-37.0,Not Overdue,,23.0,0 to 30 days
2020-12-07,2003814 ,DR00032,410.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-02-05,-37.0,Not Overdue,,23.0,0 to 30 days
2020-12-07,2003817 ,DR00032,130.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-02-05,-37.0,Not Overdue,,23.0,0 to 30 days
2020-12-07,2003816 ,DR00032,145.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-02-05,-37.0,Not Overdue,,23.0,0 to 30 days
2020-12-07,2003815 ,DR00032,6300.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-02-05,-37.0,Not Overdue,,23.0,0 to 30 days
2020-12-07,2003813 ,DR00032,525.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-02-05,-37.0,Not Overdue,,23.0,0 to 30 days
2020-12-07,2003812 ,DR00032,75.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-02-05,-37.0,Not Overdue,,23.0,0 to 30 days
2020-12-07,2003811 ,DR00032,2750.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-02-05,-37.0,Not Overdue,,23.0,0 to 30 days
2020-12-07,2003810 ,DR00032,7255.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-02-05,-37.0,Not Overdue,,23.0,0 to 30 days
2020-12-07,2003809 ,DR00032,10985.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-02-05,-37.0,Not Overdue,,23.0,0 to 30 days
2020-12-07,2003808 ,DR00032,3500.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-02-05,-37.0,Not Overdue,,23.0,0 to 30 days
2020-12-07,2003807 ,DR00032,1100.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-02-05,-37.0,Not Overdue,,23.0,0 to 30 days
2020-12-07,2003805 ,DR00032,7800.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-02-05,-37.0,Not Overdue,,23.0,0 to 30 days
2020-12-07,2003821 ,DR00032,325.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-02-05,-37.0,Not Overdue,,23.0,0 to 30 days
2020-12-07,2003806 ,DR00032,4900.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-02-05,-37.0,Not Overdue,,23.0,0 to 30 days
2020-12-07,2003823 ,DR00032,745.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-02-05,-37.0,Not Overdue,,23.0,0 to 30 days
2020-12-07,2003829 ,DR00032,180.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-02-05,-37.0,Not Overdue,,23.0,0 to 30 days
2020-12-07,2003825 ,DR00032,135.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-02-05,-37.0,Not Overdue,,23.0,0 to 30 days
2020-12-07,2003830 ,DR00032,26.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-02-05,-37.0,Not Overdue,,23.0,0 to 30 days
2020-12-07,2003824 ,DR00032,49.5,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-02-05,-37.0,Not Overdue,,23.0,0 to 30 days
2020-12-07,2003826 ,DR00032,550.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-02-05,-37.0,Not Overdue,,23.0,0 to 30 days
2020-12-07,2003827 ,DR00032,720.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-02-05,-37.0,Not Overdue,,23.0,0 to 30 days
2020-12-07,2003828 ,DR00032,1950.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-02-05,-37.0,Not Overdue,,23.0,0 to 30 days
2020-11-25,2003722 ,DR00032,276.04,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-24,-25.0,Not Overdue,,35.0,30 to 60 days
2020-11-25,2003717 ,DR00032,275.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-24,-25.0,Not Overdue,,35.0,30 to 60 days
2020-11-25,2003721 ,DR00032,287.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-24,-25.0,Not Overdue,,35.0,30 to 60 days
2020-11-25,2003713 ,DR00032,475.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-24,-25.0,Not Overdue,,35.0,30 to 60 days
2020-11-25,2003714 ,DR00032,50.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-24,-25.0,Not Overdue,,35.0,30 to 60 days
2020-11-25,2003715 ,DR00032,340.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-24,-25.0,Not Overdue,,35.0,30 to 60 days
2020-11-25,2003729 ,DR00032,900.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-24,-25.0,Not Overdue,,35.0,30 to 60 days
2020-11-25,2003716 ,DR00032,1140.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-24,-25.0,Not Overdue,,35.0,30 to 60 days
2020-11-25,2003720 ,DR00032,750.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-24,-25.0,Not Overdue,,35.0,30 to 60 days
2020-11-25,2003728 ,DR00032,885.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-24,-25.0,Not Overdue,,35.0,30 to 60 days
2020-11-25,2003719 ,DR00032,1250.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-24,-25.0,Not Overdue,,35.0,30 to 60 days
2020-11-25,2003718 ,DR00032,450.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-24,-25.0,Not Overdue,,35.0,30 to 60 days
2020-11-23,2003679 ,DR00032,1350.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-22,-23.0,Not Overdue,,37.0,30 to 60 days
2020-11-23,2003682 ,DR00032,1565.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-22,-23.0,Not Overdue,,37.0,30 to 60 days
2020-11-23,2003681 ,DR00032,600.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-22,-23.0,Not Overdue,,37.0,30 to 60 days
2020-11-23,2003683 ,DR00032,2183.36,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-22,-23.0,Not Overdue,,37.0,30 to 60 days
2020-11-23,2003685 ,DR00032,150.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-22,-23.0,Not Overdue,,37.0,30 to 60 days
2020-11-23,2003687 ,DR00032,3830.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-22,-23.0,Not Overdue,,37.0,30 to 60 days
2020-11-23,2003688 ,DR00032,8465.15,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-22,-23.0,Not Overdue,,37.0,30 to 60 days
2020-11-23,2003689 ,DR00032,1000.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-22,-23.0,Not Overdue,,37.0,30 to 60 days
2020-11-23,2003690 ,DR00032,223.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-22,-23.0,Not Overdue,,37.0,30 to 60 days
2020-11-23,2003691 ,DR00032,285.78,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-22,-23.0,Not Overdue,,37.0,30 to 60 days
2020-11-23,2003629 ,DR00032,325.69,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-22,-23.0,Not Overdue,,37.0,30 to 60 days
2020-11-23,2003678 ,DR00032,860.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-22,-23.0,Not Overdue,,37.0,30 to 60 days
2020-11-23,2003680 ,DR00032,44.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-22,-23.0,Not Overdue,,37.0,30 to 60 days
2020-11-23,2003659 ,DR00032,925.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-22,-23.0,Not Overdue,,37.0,30 to 60 days
2020-11-23,2003661 ,DR00032,1341.81,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-22,-23.0,Not Overdue,,37.0,30 to 60 days
2020-11-23,2003662 ,DR00032,1420.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-22,-23.0,Not Overdue,,37.0,30 to 60 days
2020-11-23,2003664 ,DR00032,1104.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-22,-23.0,Not Overdue,,37.0,30 to 60 days
2020-11-23,2003666 ,DR00032,120.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-22,-23.0,Not Overdue,,37.0,30 to 60 days
2020-11-23,2003668 ,DR00032,2050.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-22,-23.0,Not Overdue,,37.0,30 to 60 days
2020-11-23,2003669 ,DR00032,5444.98,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-22,-23.0,Not Overdue,,37.0,30 to 60 days
2020-11-23,2003670 ,DR00032,135.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-22,-23.0,Not Overdue,,37.0,30 to 60 days
2020-11-23,2003672 ,DR00032,3000.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-22,-23.0,Not Overdue,,37.0,30 to 60 days
2020-11-23,2003674 ,DR00032,795.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-22,-23.0,Not Overdue,,37.0,30 to 60 days
2020-11-23,2003673 ,DR00032,325.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-22,-23.0,Not Overdue,,37.0,30 to 60 days
2020-11-23,2003676 ,DR00032,160.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-22,-23.0,Not Overdue,,37.0,30 to 60 days
2020-11-23,2003630 ,DR00032,2338.93,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-22,-23.0,Not Overdue,,37.0,30 to 60 days
2020-11-11,2003591 ,DR00032,150.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-10,-11.0,Not Overdue,,49.0,30 to 60 days
2020-11-11,2003590 ,DR00032,1350.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-10,-11.0,Not Overdue,,49.0,30 to 60 days
2020-11-11,2003589 ,DR00032,395.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-10,-11.0,Not Overdue,,49.0,30 to 60 days
2020-11-11,2003588 ,DR00032,300.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-10,-11.0,Not Overdue,,49.0,30 to 60 days
2020-11-11,2003607 ,DR00032,1190.75,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-10,-11.0,Not Overdue,,49.0,30 to 60 days
2020-11-11,2003596 ,DR00032,600.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-10,-11.0,Not Overdue,,49.0,30 to 60 days
2020-11-11,2003617 ,DR00032,505.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-10,-11.0,Not Overdue,,49.0,30 to 60 days
2020-11-11,2003619 ,DR00032,393.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-10,-11.0,Not Overdue,,49.0,30 to 60 days
2020-11-11,2003618 ,DR00032,800.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-10,-11.0,Not Overdue,,49.0,30 to 60 days
2020-11-11,2003608 ,DR00032,514.19,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-10,-11.0,Not Overdue,,49.0,30 to 60 days
2020-11-11,2003592 ,DR00032,195.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-10,-11.0,Not Overdue,,49.0,30 to 60 days
2020-11-11,2003612 ,DR00032,250.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-10,-11.0,Not Overdue,,49.0,30 to 60 days
2020-11-11,2003611 ,DR00032,135.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-10,-11.0,Not Overdue,,49.0,30 to 60 days
2020-11-11,2003610 ,DR00032,8545.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-10,-11.0,Not Overdue,,49.0,30 to 60 days
2020-11-11,2003593 ,DR00032,300.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-10,-11.0,Not Overdue,,49.0,30 to 60 days
2020-11-11,2003609 ,DR00032,112.58,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-10,-11.0,Not Overdue,,49.0,30 to 60 days
2020-11-11,2003594 ,DR00032,125.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-10,-11.0,Not Overdue,,49.0,30 to 60 days
2020-11-11,2003595 ,DR00032,1200.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-10,-11.0,Not Overdue,,49.0,30 to 60 days
2020-11-11,2003597 ,DR00032,500.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-10,-11.0,Not Overdue,,49.0,30 to 60 days
2020-11-11,2003598 ,DR00032,850.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-10,-11.0,Not Overdue,,49.0,30 to 60 days
2020-11-11,2003599 ,DR00032,132.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-10,-11.0,Not Overdue,,49.0,30 to 60 days
2020-11-11,2003600 ,DR00032,471.8,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-10,-11.0,Not Overdue,,49.0,30 to 60 days
2020-11-11,2003601 ,DR00032,363.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-10,-11.0,Not Overdue,,49.0,30 to 60 days
2020-11-11,2003602 ,DR00032,240.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-10,-11.0,Not Overdue,,49.0,30 to 60 days
2020-11-11,2003603 ,DR00032,1145.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-10,-11.0,Not Overdue,,49.0,30 to 60 days
2020-11-11,2003604 ,DR00032,125.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-10,-11.0,Not Overdue,,49.0,30 to 60 days
2020-11-11,2003605 ,DR00032,9820.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-10,-11.0,Not Overdue,,49.0,30 to 60 days
2020-11-11,2003606 ,DR00032,595.38,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-10,-11.0,Not Overdue,,49.0,30 to 60 days
2020-11-11,2003613 ,DR00032,1190.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-10,-11.0,Not Overdue,,49.0,30 to 60 days
2020-11-11,2003620 ,DR00032,104.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-10,-11.0,Not Overdue,,49.0,30 to 60 days
2020-11-11,2003616 ,DR00032,30.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-10,-11.0,Not Overdue,,49.0,30 to 60 days
2020-11-11,2003615 ,DR00032,156.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-10,-11.0,Not Overdue,,49.0,30 to 60 days
2020-11-11,2003614 ,DR00032,820.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-10,-11.0,Not Overdue,,49.0,30 to 60 days
2020-11-04,2003570 ,DR00032,5233.0,"Magnum Mechanical Services, INC                             ",60,420321.3699999997,-333373.10000000056,333373.10000000056,2021-01-03,-4.0,Not Overdue,,56.0,30 to 60 days
