billtype_x,billno,itcode,itunit,itqty,itrte,itamnt,refno,billtype_y,billdate,ccode,clsup,slpucd,tramnt,refno_y,refdt,duedate,name,ortyp,ordte,OrderToPurchaseDays
PURC,200116,STAMPELBOW4508 ,NOS  ,75.0,8.7,652.5,200081,PURC,2020-02-19,COMMERCIAL,CR00265,Purchase Duct - Commercial                                  ,28336.46,20112                    ,2020-02-19,2020-03-20,CR DIE STAMPED PRODUCTS INC                                 ,P,2020-02-17,2.0
PURC,200116,STAMPELBOW4510 ,NOS  ,50.0,12.45,622.5,200081,PURC,2020-02-19,COMMERCIAL,CR00265,Purchase Duct - Commercial                                  ,28336.46,20112                    ,2020-02-19,2020-03-20,CR DIE STAMPED PRODUCTS INC                                 ,P,2020-02-17,2.0
PURC,200116,STAMPELBOW4512 ,NOS  ,50.0,12.0,600.0,200081,PURC,2020-02-19,COMMERCIAL,CR00265,Purchase Duct - Commercial                                  ,28336.46,20112                    ,2020-02-19,2020-03-20,CR DIE STAMPED PRODUCTS INC                                 ,P,2020-02-17,2.0
PURC,200116,STAMPELBOW9006 ,NOS  ,100.0,6.32,632.0,200081,PURC,2020-02-19,COMMERCIAL,CR00265,Purchase Duct - Commercial                                  ,28336.46,20112                    ,2020-02-19,2020-03-20,CR DIE STAMPED PRODUCTS INC                                 ,P,2020-02-17,2.0
PURC,200116,STAMPELBOW9008 ,NOS  ,450.0,12.50244,5626.098000000001,200081,PURC,2020-02-19,COMMERCIAL,CR00265,Purchase Duct - Commercial                                  ,28336.46,20112                    ,2020-02-19,2020-03-20,CR DIE STAMPED PRODUCTS INC                                 ,P,2020-02-17,2.0
PURC,200091,BEARING38O8027 ,BOX  ,20.0,26.0,520.0,200073,PURC,2020-02-12,COMMERCIAL,CR00040,Purchase Duct - Commercial                                  ,825.67,097948                   ,2020-02-12,2020-02-12,"CR Cain Manufacturing Co.,Inc.                              ",P,2020-02-10,2.0
PURC,200091,U-BOLTFASTENER1,BOX  ,20.0,13.0,260.0,200073,PURC,2020-02-12,COMMERCIAL,CR00040,Purchase Duct - Commercial                                  ,825.67,097948                   ,2020-02-12,2020-02-12,"CR Cain Manufacturing Co.,Inc.                              ",P,2020-02-10,2.0
PURC,200116,STAMPELSBR9010 ,NOS  ,150.0,16.702270000000002,2505.341,200081,PURC,2020-02-19,COMMERCIAL,CR00265,Purchase Duct - Commercial                                  ,28336.46,20112                    ,2020-02-19,2020-03-20,CR DIE STAMPED PRODUCTS INC                                 ,P,2020-02-17,2.0
PURC,200117,POLYSTRAPPING1 ,ROLL ,1.0,50.0,50.0,200088,PURC,2020-02-19,RESIDENTIAL,CR00134,Purchase Dusting - Residential                              ,157.1,0170120                  ,2020-02-19,2020-03-20,CR Seven Star Packaging                                     ,P,2020-02-19,0.0
PURC,200117,STEELBANDING01 ,ROLL ,1.0,107.1,107.1,200088,PURC,2020-02-19,RESIDENTIAL,CR00134,Purchase Dusting - Residential                              ,157.1,0170120                  ,2020-02-19,2020-03-20,CR Seven Star Packaging                                     ,P,2020-02-19,0.0
PURC,200118,BANDSAWBLADE01 ,ROLL ,5.0,103.1,515.5,200086,PURC,2020-02-20,RESIDENTIAL,CR00072,Purchase Dusting - Residential                              ,515.5,3487973                  ,2020-02-20,2020-03-21,CR Groves Industrial Supply                                 ,P,2020-02-19,1.0
PURC,200120,STELROUNDROD14 ,FEET ,500.0,0.175,87.5,200094,PURC,2020-02-26,COMMERCIAL,CR00189,Purchase Duct - Commercial                                  ,87.5,8233                     ,2020-02-26,2020-02-26,CR Rose Steel                                               ,P,2020-02-26,0.0
PURC,200121,DRAINNIPPLE075 ,NOS  ,20.0,4.1675,83.35,200093,PURC,2020-02-20,COMMERCIAL,CR00301,Purchase Duct - Commercial                                  ,83.35,745422                   ,2020-02-20,2020-02-20,CR TURNERS HARDWARE                                         ,P,2020-02-26,-6.0
PURC,200122,RIVET000000002 ,NOS  ,500000.0,0.0035399999999999997,1770.0,200085,PURC,2020-02-20,RESIDENTIAL,CR00073,Purchase Dusting - Residential                              ,1953.52,769814                   ,2020-02-20,2020-02-20,CR Hanson Rivet & Supply Co.                                ,P,2020-02-19,1.0
PURC,200123,GICOIL00000028 ,LBS  ,8697.0,0.49,4261.53,190269,PURC,2020-02-26,RESIDENTIAL,CR00270,Purchase Dusting - Residential                              ,21622.272999999997,024967                   ,2020-02-26,2020-04-26,CR Sumit Global                                             ,P,2019-07-25,216.0
PURC,200123,GICOIL00000030 ,LBS  ,8896.0,0.5175,4603.68,190269,PURC,2020-02-26,RESIDENTIAL,CR00270,Purchase Dusting - Residential                              ,21622.272999999997,024967                   ,2020-02-26,2020-04-26,CR Sumit Global                                             ,P,2019-07-25,216.0
PURC,200123,GICOIL00000030 ,LBS  ,8995.0,0.5175,4654.913,190269,PURC,2020-02-26,RESIDENTIAL,CR00270,Purchase Dusting - Residential                              ,21622.272999999997,024967                   ,2020-02-26,2020-04-26,CR Sumit Global                                             ,P,2019-07-25,216.0
PURC,200123,GICOIL00000028 ,LBS  ,8069.0,0.49,3953.81,190269,PURC,2020-02-26,RESIDENTIAL,CR00270,Purchase Dusting - Residential                              ,21622.272999999997,024967                   ,2020-02-26,2020-04-26,CR Sumit Global                                             ,P,2019-07-25,216.0
PURC,200123,GICOIL00000028 ,LBS  ,8466.0,0.49,4148.34,190269,PURC,2020-02-26,RESIDENTIAL,CR00270,Purchase Dusting - Residential                              ,21622.272999999997,024967                   ,2020-02-26,2020-04-26,CR Sumit Global                                             ,P,2019-07-25,216.0
PURC,200486,GISLIT53940026 ,LBS  ,5346.0,0.58,3100.68,200057,PURC,2020-08-06,COMMERCIAL,CR00343,Purchase Duct - Commercial                                  ,75565.41,112199                   ,2020-08-05,2020-09-19,CR COMMERCIAL STEEL PRODUCT                                 ,P,2020-01-29,190.0
PURC,200486,GISLIT53940026 ,LBS  ,3500.0,0.58,2030.0,200057,PURC,2020-08-06,COMMERCIAL,CR00343,Purchase Duct - Commercial                                  ,75565.41,112199                   ,2020-08-05,2020-09-19,CR COMMERCIAL STEEL PRODUCT                                 ,P,2020-01-29,190.0
PURC,200053,CANVASCONNECT4 ,BOX  ,7.0,199.05,1393.35,200026,PURC,2020-01-21,COMMERCIAL,CR00272,Purchase Duct - Commercial                                  ,1393.35,06046702                 ,2020-01-21,2020-02-20,CR Win Supply Of Houston                                    ,P,2020-01-14,7.0
PURC,200054,030CARBONSPOOL ,NOS  ,1.0,75.53,75.53,200046,PURC,2020-01-23,COMMERCIAL,CR00020,Purchase Duct - Commercial                                  ,75.53,97439598                 ,2020-01-23,2020-02-22,"CR Airgas USA, LLC.                                         ",P,2020-01-23,0.0
PURC,200055,PRESSONTAPWD08 ,NOS  ,100.0,7.4,740.0,200037,PURC,2020-01-23,COMMERCIAL,CR00272,Purchase Duct - Commercial                                  ,740.0,06072402                 ,2020-01-23,2020-02-22,CR Win Supply Of Houston                                    ,P,2020-01-20,3.0
PURC,200056,FLEXMASTERM306 ,NOS  ,1.0,79.28,79.28,200024,PURC,2020-01-20,COMMERCIAL,CR00272,Purchase Duct - Commercial                                  ,2240.89,06056902                 ,2020-01-20,2020-02-19,CR Win Supply Of Houston                                    ,P,2020-01-13,7.0
PURC,200056,FLEXMASTERM308 ,NOS  ,20.0,95.65,1913.0,200024,PURC,2020-01-20,COMMERCIAL,CR00272,Purchase Duct - Commercial                                  ,2240.89,06056902                 ,2020-01-20,2020-02-19,CR Win Supply Of Houston                                    ,P,2020-01-13,7.0
PURC,200056,FLEXMASTERM310 ,NOS  ,1.0,114.56,114.56,200024,PURC,2020-01-20,COMMERCIAL,CR00272,Purchase Duct - Commercial                                  ,2240.89,06056902                 ,2020-01-20,2020-02-19,CR Win Supply Of Houston                                    ,P,2020-01-13,7.0
PURC,200056,FLEXMASTERM312 ,NOS  ,1.0,134.05,134.05,200024,PURC,2020-01-20,COMMERCIAL,CR00272,Purchase Duct - Commercial                                  ,2240.89,06056902                 ,2020-01-20,2020-02-19,CR Win Supply Of Houston                                    ,P,2020-01-13,7.0
PURC,200057,FLEXMASTERM308 ,NOS  ,5.0,95.65,478.25,200024,PURC,2020-01-23,COMMERCIAL,CR00272,Purchase Duct - Commercial                                  ,478.25,06056902                 ,2020-01-23,2020-02-22,CR Win Supply Of Houston                                    ,P,2020-01-13,10.0
PURC,200061,GISLIT53940026 ,LBS  ,5013.0,0.5329999999999999,2671.929,190502,PURC,2020-01-29,COMMERCIAL,CR00343,Purchase Duct - Commercial                                  ,30120.312,111585                   ,2020-01-29,2020-02-28,CR COMMERCIAL STEEL PRODUCT                                 ,P,2019-11-19,71.0
PURC,200061,GISLIT53940026 ,LBS  ,5013.0,0.5329999999999999,2671.929,190502,PURC,2020-01-29,COMMERCIAL,CR00343,Purchase Duct - Commercial                                  ,30120.312,111585                   ,2020-01-29,2020-02-28,CR COMMERCIAL STEEL PRODUCT                                 ,P,2019-11-19,71.0
PURC,200061,GISLIT53940026 ,LBS  ,5013.0,0.5329999999999999,2671.929,190502,PURC,2020-01-29,COMMERCIAL,CR00343,Purchase Duct - Commercial                                  ,30120.312,111585                   ,2020-01-29,2020-02-28,CR COMMERCIAL STEEL PRODUCT                                 ,P,2019-11-19,71.0
PURC,200061,GICOIL00000024 ,LBS  ,8515.0,0.475,4044.625,190502,PURC,2020-01-29,COMMERCIAL,CR00343,Purchase Duct - Commercial                                  ,30120.312,111585                   ,2020-01-29,2020-02-28,CR COMMERCIAL STEEL PRODUCT                                 ,P,2019-11-19,71.0
PURC,200061,GICOIL00000022 ,LBS  ,10590.0,0.455,4818.45,190502,PURC,2020-01-29,COMMERCIAL,CR00343,Purchase Duct - Commercial                                  ,30120.312,111585                   ,2020-01-29,2020-02-28,CR COMMERCIAL STEEL PRODUCT                                 ,P,2019-11-19,71.0
PURC,200060,INSUL000011235 ,ROLL ,12.0,82.55,990.6,190527,PURC,2020-01-27,RESIDENTIAL,CR00136,Purchase Dusting - Residential                              ,2316.12,3632547                  ,2020-01-27,2020-02-26,"CR Solar Supply, Inc                                        ",P,2019-12-06,52.0
PURC,200060,INSUL000011247 ,ROLL ,12.0,110.46,1325.52,190527,PURC,2020-01-27,RESIDENTIAL,CR00136,Purchase Dusting - Residential                              ,2316.12,3632547                  ,2020-01-27,2020-02-26,"CR Solar Supply, Inc                                        ",P,2019-12-06,52.0
PURC,200062,FLEXMASTERM308 ,NOS  ,15.0,95.65,1434.75,200052,PURC,2020-01-31,COMMERCIAL,CR00272,Purchase Duct - Commercial                                  ,5456.88,06125702                 ,2020-01-31,2020-03-01,CR Win Supply Of Houston                                    ,P,2020-01-28,3.0
PURC,200062,FLEXMASTERM310 ,NOS  ,8.0,114.56,916.48,200052,PURC,2020-01-31,COMMERCIAL,CR00272,Purchase Duct - Commercial                                  ,5456.88,06125702                 ,2020-01-31,2020-03-01,CR Win Supply Of Houston                                    ,P,2020-01-28,3.0
PURC,200062,FLEXMASTERM312 ,NOS  ,5.0,134.05,670.25,200052,PURC,2020-01-31,COMMERCIAL,CR00272,Purchase Duct - Commercial                                  ,5456.88,06125702                 ,2020-01-31,2020-03-01,CR Win Supply Of Houston                                    ,P,2020-01-28,3.0
PURC,200062,FLEXMASTERM314 ,BOX  ,5.0,157.48,787.4,200052,PURC,2020-01-31,COMMERCIAL,CR00272,Purchase Duct - Commercial                                  ,5456.88,06125702                 ,2020-01-31,2020-03-01,CR Win Supply Of Houston                                    ,P,2020-01-28,3.0
PURC,200062,FLEXMSTER1MR608,NOS  ,10.0,72.49,724.9,200052,PURC,2020-01-31,COMMERCIAL,CR00272,Purchase Duct - Commercial                                  ,5456.88,06125702                 ,2020-01-31,2020-03-01,CR Win Supply Of Houston                                    ,P,2020-01-28,3.0
PURC,200062,FLEXMSTER1MR610,NOS  ,5.0,84.55,422.75,200052,PURC,2020-01-31,COMMERCIAL,CR00272,Purchase Duct - Commercial                                  ,5456.88,06125702                 ,2020-01-31,2020-03-01,CR Win Supply Of Houston                                    ,P,2020-01-28,3.0
PURC,200062,FLEXMSTER1MR612,NOS  ,5.0,100.07,500.35,200052,PURC,2020-01-31,COMMERCIAL,CR00272,Purchase Duct - Commercial                                  ,5456.88,06125702                 ,2020-01-31,2020-03-01,CR Win Supply Of Houston                                    ,P,2020-01-28,3.0
PURC,200063,FLEXMASTERM306 ,NOS  ,3.0,79.28,237.84,200048,PURC,2020-01-31,COMMERCIAL,CR00272,Purchase Duct - Commercial                                  ,868.47,06111802                 ,2020-01-31,2020-03-01,CR Win Supply Of Houston                                    ,P,2020-01-24,7.0
PURC,200063,FLEXMASTERM308 ,NOS  ,3.0,95.65,286.95,200048,PURC,2020-01-31,COMMERCIAL,CR00272,Purchase Duct - Commercial                                  ,868.47,06111802                 ,2020-01-31,2020-03-01,CR Win Supply Of Houston                                    ,P,2020-01-24,7.0
PURC,200063,FLEXMASTERM310 ,NOS  ,3.0,114.56,343.68,200048,PURC,2020-01-31,COMMERCIAL,CR00272,Purchase Duct - Commercial                                  ,868.47,06111802                 ,2020-01-31,2020-03-01,CR Win Supply Of Houston                                    ,P,2020-01-24,7.0
PURC,200064,THERMAFLXMKE06 ,NOS  ,20.0,50.87,1017.4,200054,PURC,2020-01-31,COMMERCIAL,CR00272,Purchase Duct - Commercial                                  ,4011.25,06131201                 ,2020-01-31,2020-03-01,CR Win Supply Of Houston                                    ,P,2020-01-28,3.0
PURC,200064,THERMAFLXMKE08 ,NOS  ,20.0,61.43,1228.6,200054,PURC,2020-01-31,COMMERCIAL,CR00272,Purchase Duct - Commercial                                  ,4011.25,06131201                 ,2020-01-31,2020-03-01,CR Win Supply Of Houston                                    ,P,2020-01-28,3.0
PURC,200064,THERMAFLXMKE10 ,NOS  ,25.0,70.61,1765.25,200054,PURC,2020-01-31,COMMERCIAL,CR00272,Purchase Duct - Commercial                                  ,4011.25,06131201                 ,2020-01-31,2020-03-01,CR Win Supply Of Houston                                    ,P,2020-01-28,3.0
PURC,200065,PRESSONTAPWD06 ,NOS  ,200.0,7.68,1536.0,200055,PURC,2020-01-31,COMMERCIAL,CR00272,Purchase Duct - Commercial                                  ,3891.0,06137402                 ,2020-01-31,2020-03-01,CR Win Supply Of Houston                                    ,P,2020-01-29,2.0
PURC,200065,PRESSONTAPWD08 ,NOS  ,200.0,7.4,1480.0,200055,PURC,2020-01-31,COMMERCIAL,CR00272,Purchase Duct - Commercial                                  ,3891.0,06137402                 ,2020-01-31,2020-03-01,CR Win Supply Of Houston                                    ,P,2020-01-29,2.0
PURC,200065,PRESSONTAPWD10 ,NOS  ,100.0,8.75,875.0,200055,PURC,2020-01-31,COMMERCIAL,CR00272,Purchase Duct - Commercial                                  ,3891.0,06137402                 ,2020-01-31,2020-03-01,CR Win Supply Of Houston                                    ,P,2020-01-29,2.0
PURC,200066,P100FILTERMILL ,PACK ,10.0,10.68,106.8,200056,PURC,2020-01-29,COMMERCIAL,CR00020,Purchase Duct - Commercial                                  ,106.8,97705242                 ,2020-01-29,2020-02-28,"CR Airgas USA, LLC.                                         ",P,2020-01-29,0.0
PURC,200101,GISLIT53940024 ,LBS  ,3766.0,0.5057,1904.4660000000001,190502,PURC,2020-02-14,COMMERCIAL,CR00343,Purchase Duct - Commercial                                  ,30259.167999999998,111672                   ,2020-02-14,2020-03-15,CR COMMERCIAL STEEL PRODUCT                                 ,P,2019-11-19,87.0
PURC,200102,GRITSANDWHEL60 ,NOS  ,20.0,1.855,37.1,200083,PURC,2020-02-19,COMMERCIAL,CR00227,Purchase Duct - Commercial                                  ,37.1,3767466                  ,2020-02-19,2020-02-19,CR AMAZON . COM                                             ,P,2020-02-18,1.0
PURC,200103,FLEXDUCTACR604 ,NOS  ,4.0,16.84,67.36,200082,PURC,2020-02-18,COMMERCIAL,CR00136,Purchase Duct - Commercial                                  ,398.56,3633149                  ,2020-02-18,2020-03-19,"CR Solar Supply, Inc                                        ",P,2020-02-18,0.0
PURC,200103,FLEXDUCTR60010 ,NOS  ,10.0,33.12,331.2,200082,PURC,2020-02-18,COMMERCIAL,CR00136,Purchase Duct - Commercial                                  ,398.56,3633149                  ,2020-02-18,2020-03-19,"CR Solar Supply, Inc                                        ",P,2020-02-18,0.0
PURC,200105,HANGERSTRAP201 ,ROLLS,56.0,39.25,2198.0,200080,PURC,2020-02-20,COMMERCIAL,CR00272,Purchase Duct - Commercial                                  ,2198.0,06241202                 ,2020-02-20,2020-03-21,CR Win Supply Of Houston                                    ,P,2020-02-13,7.0
PURC,200106,PRESSONTAPWD12 ,NOS  ,100.0,10.15,1015.0,200078,PURC,2020-02-20,COMMERCIAL,CR00272,Purchase Duct - Commercial                                  ,1015.0,06237602                 ,2020-02-20,2020-03-21,CR Win Supply Of Houston                                    ,P,2020-02-12,8.0
PURC,200107,FLEXDUCTR60010 ,NOS  ,4.0,33.12,132.48,200082,PURC,2020-02-20,COMMERCIAL,CR00136,Purchase Duct - Commercial                                  ,132.48,3633209*                 ,2020-02-20,2020-03-21,"CR Solar Supply, Inc                                        ",P,2020-02-18,2.0
PURC,200108,INSUL000011247 ,ROLL ,8.0,110.46,883.68,200042,PURC,2020-02-20,RESIDENTIAL,CR00136,Purchase Dusting - Residential                              ,2544.24,3633193                  ,2020-02-20,2020-03-21,"CR Solar Supply, Inc                                        ",P,2020-01-22,29.0
PURC,200108,INSUL000011259 ,ROLL ,12.0,138.38,1660.56,200042,PURC,2020-02-20,RESIDENTIAL,CR00136,Purchase Dusting - Residential                              ,2544.24,3633193                  ,2020-02-20,2020-03-21,"CR Solar Supply, Inc                                        ",P,2020-01-22,29.0
PURC,200109,GALVANELPG2260 ,LBS  ,9000.0,0.56,5040.0,200004,PURC,2020-02-20,COMMERCIAL,CR00343,Purchase Duct - Commercial                                  ,10052.0,111692                   ,2020-02-20,2020-03-21,CR COMMERCIAL STEEL PRODUCT                                 ,P,2020-01-02,49.0
PURC,200109,GALVANELPG2260 ,LBS  ,8950.0,0.56,5012.0,200004,PURC,2020-02-20,COMMERCIAL,CR00343,Purchase Duct - Commercial                                  ,10052.0,111692                   ,2020-02-20,2020-03-21,CR COMMERCIAL STEEL PRODUCT                                 ,P,2020-01-02,49.0
PURC,200110,PGSLITCOIL022GA,LBS  ,5382.0,0.57,3067.74,200003,PURC,2020-02-20,COMMERCIAL,CR00343,Purchase Duct - Commercial                                  ,6257.28,111690                   ,2020-02-20,2020-03-21,CR COMMERCIAL STEEL PRODUCT                                 ,P,2020-01-02,49.0
PURC,200110,PGSLITCOIL024GA,LBS  ,5406.0,0.59,3189.54,200003,PURC,2020-02-20,COMMERCIAL,CR00343,Purchase Duct - Commercial                                  ,6257.28,111690                   ,2020-02-20,2020-03-21,CR COMMERCIAL STEEL PRODUCT                                 ,P,2020-01-02,49.0
PURC,200073,TDCCLEATUNIVERS,BOX  ,96.0,30.0,2880.0,200044,PURC,2020-02-04,COMMERCIAL,CR00262,Purchase Duct - Commercial                                  ,2880.0,0440724                  ,2020-02-04,2020-04-19,CR Capital HArdware Supply ELGEN MANUFACTURING              ,P,2020-01-23,12.0
PURC,200074,BLUEWRAPPLASTI ,NOS  ,200.0,11.5,2300.0,200050,PURC,2020-02-04,COMMERCIAL,CR00262,Purchase Duct - Commercial                                  ,2300.0,0440731                  ,2020-02-04,2020-04-19,CR Capital HArdware Supply ELGEN MANUFACTURING              ,P,2020-01-24,11.0
PURC,200097,JFLNGCORNER000 ,BOX  ,10.0,99.9,999.0,200077,PURC,2020-02-17,COMMERCIAL,CR00272,Purchase Duct - Commercial                                  ,999.0,06227601                 ,2020-02-17,2020-03-18,CR Win Supply Of Houston                                    ,P,2020-02-12,5.0
PURC,200098,CADSFIBEREINSEA,NOS  ,540.0,8.2,4428.0,200079,PURC,2020-02-17,COMMERCIAL,CR00272,Purchase Duct - Commercial                                  ,4428.0,06240901                 ,2020-02-17,2020-03-18,CR Win Supply Of Houston                                    ,P,2020-02-13,4.0
PURC,200099,STRETCHFILM001 ,BOX  ,15.0,31.9,478.5,200075,PURC,2020-02-14,COMMERCIAL,CR00280,Purchase Duct - Commercial                                  ,478.5,2587                     ,2020-02-14,2020-03-15,CR PERFORMANCE PACKAGING                                    ,P,2020-02-11,3.0
PURC,200100,TAPEDISPENSER1 ,NOS  ,3.0,321.25,963.75,200063,PURC,2020-02-11,RESIDENTIAL,CR00280,Purchase Dusting - Residential                              ,963.75,2561                     ,2020-02-11,2020-03-12,CR PERFORMANCE PACKAGING                                    ,P,2020-02-06,5.0
PURC,200101,GICOIL00000022 ,LBS  ,10680.0,0.455,4859.4,190502,PURC,2020-02-14,COMMERCIAL,CR00343,Purchase Duct - Commercial                                  ,30259.167999999998,111672                   ,2020-02-14,2020-03-15,CR COMMERCIAL STEEL PRODUCT                                 ,P,2019-11-19,87.0
PURC,200101,GICOIL00000024 ,LBS  ,10600.0,0.475,5035.0,190502,PURC,2020-02-14,COMMERCIAL,CR00343,Purchase Duct - Commercial                                  ,30259.167999999998,111672                   ,2020-02-14,2020-03-15,CR COMMERCIAL STEEL PRODUCT                                 ,P,2019-11-19,87.0
PURC,200096,LUBRICANTSPIRL ,DRUM ,1.0,1600.0,1600.0,200060,PURC,2020-02-18,COMMERCIAL,CR00176,Purchase Duct - Commercial                                  ,1887.4,20125                    ,2020-02-18,2020-02-18,CR Spiral Tech Inc                                          ,P,2020-01-30,19.0
PURC,200101,GICOIL00000026 ,LBS  ,6810.0,0.4895,3333.495,190502,PURC,2020-02-14,COMMERCIAL,CR00343,Purchase Duct - Commercial                                  ,30259.167999999998,111672                   ,2020-02-14,2020-03-15,CR COMMERCIAL STEEL PRODUCT                                 ,P,2019-11-19,87.0
PURC,200101,GISLIT53940024 ,LBS  ,5649.0,0.5057,2856.699,190502,PURC,2020-02-14,COMMERCIAL,CR00343,Purchase Duct - Commercial                                  ,30259.167999999998,111672                   ,2020-02-14,2020-03-15,CR COMMERCIAL STEEL PRODUCT                                 ,P,2019-11-19,87.0
PURC,200101,GISLIT53940026 ,LBS  ,5001.0,0.5329999999999999,2665.533,190502,PURC,2020-02-14,COMMERCIAL,CR00343,Purchase Duct - Commercial                                  ,30259.167999999998,111672                   ,2020-02-14,2020-03-15,CR COMMERCIAL STEEL PRODUCT                                 ,P,2019-11-19,87.0
PURC,200101,GICOIL00000024 ,LBS  ,10100.0,0.475,4797.5,190502,PURC,2020-02-14,COMMERCIAL,CR00343,Purchase Duct - Commercial                                  ,30259.167999999998,111672                   ,2020-02-14,2020-03-15,CR COMMERCIAL STEEL PRODUCT                                 ,P,2019-11-19,87.0
PURC,200092,SAWD140125A01F ,NOS  ,11.0,6.97,76.67,200074,PURC,2020-02-17,COMMERCIAL,CR00184,Purchase Duct - Commercial                                  ,76.67,6496767                  ,2020-02-17,2020-02-17,CR HOME DEPOT                                               ,P,2020-02-10,7.0
PURC,200093,INSUL000011235 ,ROLL ,12.0,82.55,990.6,200042,PURC,2020-02-13,RESIDENTIAL,CR00136,Purchase Dusting - Residential                              ,5967.4,3633021                  ,2020-02-13,2020-03-14,"CR Solar Supply, Inc                                        ",P,2020-01-22,22.0
PURC,200093,INSUL000011247 ,ROLL ,20.0,110.46,2209.2,200042,PURC,2020-02-13,RESIDENTIAL,CR00136,Purchase Dusting - Residential                              ,5967.4,3633021                  ,2020-02-13,2020-03-14,"CR Solar Supply, Inc                                        ",P,2020-01-22,22.0
PURC,200093,INSUL000011259 ,ROLL ,20.0,138.38,2767.6,200042,PURC,2020-02-13,RESIDENTIAL,CR00136,Purchase Dusting - Residential                              ,5967.4,3633021                  ,2020-02-13,2020-03-14,"CR Solar Supply, Inc                                        ",P,2020-01-22,22.0
PURC,200094,SSSHEETS30418G ,SHEET,15.0,166.32,2494.8,200076,PURC,2020-02-14,COMMERCIAL,CR00178,Purchase Duct - Commercial                                  ,2494.8,0109525                  ,2020-02-14,2020-03-15,CR CL ALLOYS                                                ,P,2020-02-11,3.0
PURC,200095,NUTANDBOLT0001 ,NOS  ,10000.0,0.08,800.0,200071,PURC,2020-02-11,COMMERCIAL,CR00173,Purchase Duct - Commercial                                  ,800.0,5100578                  ,2020-02-11,2020-02-11,CR Delta Fastener Corp                                      ,P,2020-02-10,1.0
PURC,200116,STAMPELBOW9010 ,NOS  ,150.0,17.6168,2642.52,200081,PURC,2020-02-19,COMMERCIAL,CR00265,Purchase Duct - Commercial                                  ,28336.46,20112                    ,2020-02-19,2020-03-20,CR DIE STAMPED PRODUCTS INC                                 ,P,2020-02-17,2.0
PURC,200116,STAMPELBOW9012 ,NOS  ,125.0,18.2,2275.0,200081,PURC,2020-02-19,COMMERCIAL,CR00265,Purchase Duct - Commercial                                  ,28336.46,20112                    ,2020-02-19,2020-03-20,CR DIE STAMPED PRODUCTS INC                                 ,P,2020-02-17,2.0
PURC,200116,STAMPELBSR4506 ,NOS  ,50.0,5.76,288.0,200081,PURC,2020-02-19,COMMERCIAL,CR00265,Purchase Duct - Commercial                                  ,28336.46,20112                    ,2020-02-19,2020-03-20,CR DIE STAMPED PRODUCTS INC                                 ,P,2020-02-17,2.0
PURC,200116,STAMPELBSR4508 ,NOS  ,75.0,8.7,652.5,200081,PURC,2020-02-19,COMMERCIAL,CR00265,Purchase Duct - Commercial                                  ,28336.46,20112                    ,2020-02-19,2020-03-20,CR DIE STAMPED PRODUCTS INC                                 ,P,2020-02-17,2.0
PURC,200116,STAMPELBSR4510 ,NOS  ,50.0,12.45,622.5,200081,PURC,2020-02-19,COMMERCIAL,CR00265,Purchase Duct - Commercial                                  ,28336.46,20112                    ,2020-02-19,2020-03-20,CR DIE STAMPED PRODUCTS INC                                 ,P,2020-02-17,2.0
PURC,200116,STAMPELBSR4512 ,NOS  ,50.0,15.0,750.0,200081,PURC,2020-02-19,COMMERCIAL,CR00265,Purchase Duct - Commercial                                  ,28336.46,20112                    ,2020-02-19,2020-03-20,CR DIE STAMPED PRODUCTS INC                                 ,P,2020-02-17,2.0
PURC,200116,STAMPELBSR9006 ,NOS  ,100.0,7.505,750.5,200081,PURC,2020-02-19,COMMERCIAL,CR00265,Purchase Duct - Commercial                                  ,28336.46,20112                    ,2020-02-19,2020-03-20,CR DIE STAMPED PRODUCTS INC                                 ,P,2020-02-17,2.0
PURC,200116,STAMPELBSR9008 ,NOS  ,450.0,12.417769999999999,5587.996999999999,200081,PURC,2020-02-19,COMMERCIAL,CR00265,Purchase Duct - Commercial                                  ,28336.46,20112                    ,2020-02-19,2020-03-20,CR DIE STAMPED PRODUCTS INC                                 ,P,2020-02-17,2.0
PURC,200116,STAMPELBSR9012 ,NOS  ,125.0,18.2,2275.0,200081,PURC,2020-02-19,COMMERCIAL,CR00265,Purchase Duct - Commercial                                  ,28336.46,20112                    ,2020-02-19,2020-03-20,CR DIE STAMPED PRODUCTS INC                                 ,P,2020-02-17,2.0
PURC,200111,LINERPINFTC150 ,BOX  ,7.0,128.32,898.24,200027,PURC,2020-02-21,COMMERCIAL,CR00272,Purchase Duct - Commercial                                  ,898.24,06046804                 ,2020-02-21,2020-03-22,CR Win Supply Of Houston                                    ,P,2020-01-14,38.0
PURC,200112,FLEXDUCTR60012 ,NOS  ,12.0,41.21,494.52,200090,PURC,2020-02-21,COMMERCIAL,CR00136,Purchase Duct - Commercial                                  ,494.52,3633253                  ,2020-02-21,2020-03-22,"CR Solar Supply, Inc                                        ",P,2020-02-21,0.0
PURC,200113,GICOIL00000020 ,LBS  ,10130.0,0.45,4558.5,190502,PURC,2020-02-24,COMMERCIAL,CR00343,Purchase Duct - Commercial                                  ,22716.375,111697                   ,2020-02-24,2020-03-25,CR COMMERCIAL STEEL PRODUCT                                 ,P,2019-11-19,97.0
